 ,, ,,,,,,,,,,,,2454,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,
Date,Order name,Client ,Status,Date requested,Date of delivery,Type1,Amt,Type2,Amt,Permit required,Note,KLIC ,Google Maps,PDOK,Waterkering ,Oppervlaktewater,Peil,EV1,EV2,EV3,EV4,EV5,Email1,Email2,Email3,Email4,Email5,Email6,,,,,,,,,,,,,,,,,,
8-12-2025,KB25V376 Boazum-Uitwellingerga (01),KB,Waiting for approval,29-Dec-2025,2-Feb-2026,B,1,,,W,,25O0185696,https://maps.app.goo.gl/as91RDMzAaiy4MMs7,"https://app.pdok.nl/viewer/#x=175494.89&y=566015.10&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://gis.wetterskipfryslan.nl/portal/apps/webappviewer/index.html?id=e942646b322249bda805f71286708296&extent=113105.9124%2C531949.8273%2C241020.5683%2C615566.7945%2C28992,https://www.wetterskipfryslan.nl/kaarten,https://gis.wetterskipfryslan.nl/portal/apps/experiencebuilder/experience/?id=a0e444b2c8874407bc63d3f81d61367c#data_s=id%3AdataSource_1-Peilen_1160-0-2%3A83857,,,,,,Liander: GLD,sudwestfryslan,,,,,,,,,,,,,,,,,,,,,,
8-12-2025,"KB25V375 Gorssel, Zutphenseweg N348",KB,Waiting for approval,29-Dec-2025,14-Jan-2026,N,1,,,P,Onbekende Liander MS,25O0185702,"Zutphenseweg 3, 7213 GD Gorssel","https://app.pdok.nl/viewer/#x=210749.54&y=467631.14&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://wrij.maps.arcgis.com/apps/instant/sidebar/index.html?appid=51e2324fc55148c795406bb1aa8c6579,,,,,,,,Liander: MS,,,,,,,,,,,,,,,,,,,,,,,
5-12-2025,"KB25V374 Amersfoort, Hogeweg",KB,In progress,26-Dec-2025,,W,2,,,R,2x Werkplan voorbereiden based on 3DV638 Rijksweg A22. PS: No need for the PROFIEL tekening. I have learned to do that much more simple,25O0185679,https://maps.app.goo.gl/ZcQxuHWzuNM8uQ5V8,"https://app.pdok.nl/viewer/#x=157140.48&y=463597.68&z=12.6667&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://open-geodata-portaal-valleienveluwe.hub.arcgis.com/apps/e75d12ac1ccb47daa53c1b53916be4e9/explore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-12-2025,"IK25V103 Boskoop, Burgemeester Colijnstraat",IK,Delivered,26-Dec-2025,14-Jan-2026,Z,7,,,-,"Contact gehad met Evan, deze graag uitwerken: Na ontvangst afmelding EV van Liander uitwerken in IK stijl ",25O0185689,https://maps.app.goo.gl/anj2sieEDQg7AthK9,"https://app.pdok.nl/viewer/#x=105010.01&y=454817.44&z=12.0664&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=2b214417eea74ae9a56119c251ffa960,https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=f0fd839278474fe7841a12800fcc3e39,https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=5469a9663c5e4643b10efe6da9a15ae2,Liander: GHD,,,,,Gem. Alphen aan den Rijn WION (01-07),Liander EV,,,,,,,,,,,,,,,,,,,,,,
5-12-2025,"KB25V374 Amersfoort, Hogeweg",KB,Waiting for approval,26-Dec-2025,,B,2,,,R,-01:  Please check the KPN HDD near house 219.,25O0185679,https://maps.app.goo.gl/ZcQxuHWzuNM8uQ5V8,"https://app.pdok.nl/viewer/#x=157140.48&y=463597.68&z=12.6667&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://open-geodata-portaal-valleienveluwe.hub.arcgis.com/apps/e75d12ac1ccb47daa53c1b53916be4e9/explore,,,Nederlandse Gasunie West,,,,,Nederlandse Gasunie West (01+02),Rijkswaterstaat Midden-Nederland (02),Ziggo,,,,,,,,,,,,,,,,,,,,,
4-12-2025,"EN25V108 Leidschendam, Wilsveen",EN,Waiting for approval,25-Dec-2025,8-Dec-2025,B,1,,,W,SPOED,25O0177965,"Wilsveen 47, 2266 LP Leidschendam","https://app.pdok.nl/viewer/#x=89741.35&y=454620.38&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=2b214417eea74ae9a56119c251ffa960,https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=f0fd839278474fe7841a12800fcc3e39,https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=5469a9663c5e4643b10efe6da9a15ae2,Dunea,,,,,Dunea,,,,,,,,,,,,,,,,,,,,,,,
3-12-2025,"KB25V373 Rijpwetering, Provincialeweg N445",KB,Waiting for approval,24-Dec-2025,7-Jan-2026,N,1,,,P,,25O0185672,https://maps.app.goo.gl/sxdrJLgjz6c4Qqxz6,"https://app.pdok.nl/viewer/#x=101150.65&y=467047.39&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=2b214417eea74ae9a56119c251ffa960,https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=f0fd839278474fe7841a12800fcc3e39,https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=5469a9663c5e4643b10efe6da9a15ae2,Nederlandse Pijpleidingmaatschappij,Defensie Pijpleiding Organisatie,Liander: HS,Nederlandse Gasunie West,"Oasen, Tennet: HS",KPN,Oasen,,,,,,,,,,,,,,,,,,,,,,
2-12-2025,"KB25V371 Feerwerd, Torensmaweg",KB,In progress,23-Dec-2025,,B,1,,,-,PRO Alice gemaild hoe verder,25O0185126,"https://www.google.com/maps/place/Torensmabrug/@53.3067642,6.4777627,336m/data=!3m1!1e3!4m6!3m5!1s0x47c9c90018e545ff:0xe7f33447ec17860!8m2!3d53.3070161!4d6.4794174!16s%2Fg%2F11gycy7dl0?entry=ttu&g_ep=EgoyMDI1MTEzMC4wIKXMDSoASAFQAw%3D%3D","https://app.pdok.nl/viewer/#x=227835.55&y=591737.91&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://noorderzijlvest.maps.arcgis.com/apps/mapviewer/index.html?webmap=1576324c8de14bf180c17743e24584cc,https://noorderzijlvest.maps.arcgis.com/apps/mapviewer/index.html?webmap=1576324c8de14bf180c17743e24584cc,,Waterbedrijf Groningen: water+LS,,,,,Eurofiber,Ziggo,KPN,Rodin,Enexis: LS+GLD,Waterbedrijf Groningen,,,,,,,,,,,,,,,,,,
2-12-2025,"3D25V723 Roosendaal, Wouwseweg",3D,Waiting for approval,23-Dec-2025,17-Dec-2025,B,1,,,-,PRIO (There is a damwamd (geluidwering) in BGT),25O0183022,"Wouwseweg 186, 4703 BZ Roosendaal","https://app.pdok.nl/viewer/#x=88795.62&y=393951.43&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://opendata-wbd.opendata.arcgis.com/pages/datasets-legger~c9ad8442b3764f5ca9bd81cfb20e2d3c,,,Nederlandse Gasunie West,,,,,RWS,Gemeente,,,,,,,,,,,,,,,,,,,,,,
2-12-2025,"KB25V372 Bolsward (02, 03)",KB,Waiting for approval,23-Dec-2025,24-Dec-2025,B,1,Z,1,W,,25O0185120,https://maps.app.goo.gl/TA95Gw6dCBzwrLky8,"https://app.pdok.nl/viewer/#x=162463.29&y=565344.16&z=13.3333&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://gis.wetterskipfryslan.nl/portal/apps/webappviewer/index.html?id=e942646b322249bda805f71286708296&extent=113105.9124%2C531949.8273%2C241020.5683%2C615566.7945%2C28992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-12-2025,KB25V372 Bolsward (01),KB,Waiting for approval,23-Dec-2025,24-Dec-2025,Z,1,,,W,,25O0185118,https://maps.app.goo.gl/TA95Gw6dCBzwrLky8,"https://app.pdok.nl/viewer/#x=163937.12&y=568096.50&z=13.3333&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://gis.wetterskipfryslan.nl/portal/apps/webappviewer/index.html?id=e942646b322249bda805f71286708296&extent=113105.9124%2C531949.8273%2C241020.5683%2C615566.7945%2C28992,,https://gis.wetterskipfryslan.nl/portal/apps/experiencebuilder/experience/?id=a0e444b2c8874407bc63d3f81d61367c#data_s=id%3AdataSource_1-Peilen_1160-0-2%3A60886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-12-2025,"KB25V370 Zutphen, Polbeekseweg N348 (-03)",KB,Waiting for approval,23-Dec-2025,8-Jan-2026,N,1,,,P,,25O0185662,https://maps.app.goo.gl/nFfNPGoTuuwRD8cVA,"https://app.pdok.nl/viewer/#x=211756.54&y=460165.78&z=13.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://wrij.maps.arcgis.com/apps/instant/sidebar/index.html?appid=51e2324fc55148c795406bb1aa8c6579,,,Liander: GHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-12-2025,"KB25V370 Zutphen, Polbeekseweg N348 (-01&-02)",KB,Waiting for approval,23-Dec-2025,8-Jan-2026,N,2,,,P,,25O0185664,https://maps.app.goo.gl/nFfNPGoTuuwRD8cVA,"https://app.pdok.nl/viewer/#x=210932.27&y=463601.57&z=11.8242&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://wrij.maps.arcgis.com/apps/instant/sidebar/index.html?appid=51e2324fc55148c795406bb1aa8c6579,,,Nederlandse Gasunie Oost,,,,,Nederlandse Gasunie Oost,Gem. Zutphen,,,,,,,,,,,,,,,,,,,,,,
2-12-2025,"KB25V369 Zutphen, Letlandsestraat",KB,Waiting for approval,23-Dec-2025,18-Dec-2025,B,1,,,W,SPOED,25O0176034,"Letlandsestraat 8, 7202 CR Zutphen","https://app.pdok.nl/viewer/#x=209968.75&y=463800.28&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://wrij.maps.arcgis.com/apps/instant/sidebar/index.html?appid=51e2324fc55148c795406bb1aa8c6579,,,Nederlandse Gasunie Oost,,,,,Nederlandse Gasunie Oost,Gem. Zutphen,,,,,,,,,,,,,,,,,,,,,,
2-12-2025,"TM25V189 Haarle, Vagevuursweg",TM,Delivered,23-Dec-2025,7-Jan-2026,N,1,,,-,,25O0185663,"Vagevuursweg 2a, 7448 PE Haarle","https://app.pdok.nl/viewer/#x=220501.48&y=482944.48&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://experience.arcgis.com/experience/9269f566d1f04b38ad9712b9b9bf34fd,,,Nederlandse Gasunie Oost,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-12-2025,"3D25V720 Spaarndam, Lagedijk",3D,Delivered,22-Dec-2025,16-Dec-2025,B,2,,,W,SPOED ,25O0183276,https://maps.app.goo.gl/vsF8EG4GgMu9L3Cs9,"https://app.pdok.nl/viewer/#x=106793.27&y=489612.71&z=13.6667&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=2b214417eea74ae9a56119c251ffa960,https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=f0fd839278474fe7841a12800fcc3e39,https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=5469a9663c5e4643b10efe6da9a15ae2,,,,,,Liander ,,,,,,,,,,,,,,,,,,,,,,,
1-12-2025,"BT25V164 Emmen, Duurkampenweg",BT,Waiting for approval,22-Dec-2025,17-Dec-2025,N,7,,,-,SPOED HDD4 toch maar recht, ,https://maps.app.goo.gl/zcAu95HTTWnRccBw5,"https://app.pdok.nl/viewer/#x=257620.72&y=539287.03&z=11.4360&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://opendata.hunzeenaas.nl/opendataportaal/srv/dut/catalog.search#/map,,,,,,,,Ziggo (01-02),,,,,,,,,,,,,,,,,,,,,,,
29-11-2025,"BT25V163 Noordlaren, Zuidlaarderweg",BT,Waiting for approval,20-Dec-2025,22-Dec-2025,N,1,,,-,1 of 4 tekeningen?,25O0185115,"Zuidlaarderweg 55, 9479 TH Noordlaren","https://app.pdok.nl/viewer/#x=239800.75&y=571823.13&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://opendata.hunzeenaas.nl/opendataportaal/srv/dut/catalog.search#/map,,,Waterbedrijf Groningen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-11-2025,"PZ25V108 Dussen, Ruttensteeg",PZ,Waiting for approval,18-Dec-2025,3-Dec-2025,N,3,,,-,"Opdrachtgever aanpassen: BTL klopt niet. Meestal Enexis. Bij twijfel Polderzon HDD B.V. -01 0.55 dieper en 2 m langer, zie ook -rev.1 CONCEPT",25O0173602,"Ruttensteeg 1a, 4271 LP Dussen","https://app.pdok.nl/viewer/#x=127026.44&y=416637.82&z=12.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://experience.arcgis.com/experience/ff9e6ee747524d3cbce7712338ad0e89/page/Pagina-1,https://experience.arcgis.com/experience/c58cad477757430f9ad8c6c1673058fc/page/Pagina-1,https://wsrl.maps.arcgis.com/apps/instant/sidebar/index.html?appid=cbf893b541074183a43c4653524c3359,,,,,,Gem. Altena,,,,,,,,,,,,,,,,,,,,,,,
27-11-2025,"QG25V240 Huizen, Vissersstraat",QG,Waiting for approval,18-Dec-2025,7-Jan-2026,Z,1,,,-,Gem. Huizen: Op deze locatie gaan we in maart het riool vervangen.,25O0185112,"Vissersstraat 38, 1271 VG Huizen","https://app.pdok.nl/viewer/#x=144646.25&y=479300.65&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://maps.waternet.nl/portal/apps/experiencebuilder/experience/?id=36500ca8332b489182bf9ab83427cbc1,,,,,,,,Gem. Huizen,,,,,,,,,,,,,,,,,,,,,,,
27-11-2025,"3D25V677 Haarlem, Ramplaankwartier (-12)",3D,Waiting for approval,18-Dec-2025,15-Jan-2026,B,1,,,-,Graag aanpassen naar 1x Ø200 in rev.0 PRIO EXTRA BORING HDD12,25O0183023,https://maps.app.goo.gl/niXsi3YwdihHAbQ4A,"https://app.pdok.nl/viewer/#x=101895.00&y=489251.00&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=2b214417eea74ae9a56119c251ffa960,,,Liander: GHD,,,,,Gem. Bloemendaal,,,,,,,,,,,,,,,,,,,,,,,
